wordlen,sent_id,speaker,old_split,in_sst,in_spog,old_name,letters,doc,split
3,Gos057.s246,Cm-ucen-07141,train,true,false,JIssjzpsdr,JI,Gos057,train
2,Gos057.s247,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
4,Gos057.s250,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
18,Gos057.s251,Em-ucen-07144,train,true,false,JIssjzpsdr,JI,Gos057,train
2,Gos057.s252,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
5,Gos057.s253,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
6,Gos057.s255,Em-ucen-07144,train,true,false,JIssjzpsdr,JI,Gos057,train
13,Gos057.s256,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
3,Gos057.s257,Em-ucen-07144,train,true,false,JIssjzpsdr,JI,Gos057,train
10,Gos057.s258,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
4,Gos057.s259,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
26,Gos057.s261,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
2,Gos057.s262,Am-prof-07143,train,true,false,JIssjzpsdr,JI,Gos057,train
12,Gos057.s263,Em-ucen-07144,train,true,false,JIssjzpsdr,JI,Gos057,train
4,Gos058.s299,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
4,Gos058.s301,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
12,Gos058.s302,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
4,Gos058.s303,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
4,Gos058.s304,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
8,Gos058.s306,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
18,Gos058.s307,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
10,Gos058.s308,Lm-ucen-02311,train,true,false,JIssjzpsna,JI,Gos058,train
10,Gos058.s309,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
10,Gos058.s310,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
10,Gos058.s312,Lm-ucen-02311,train,true,false,JIssjzpsna,JI,Gos058,train
17,Gos058.s314,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
3,Gos058.s315,Lm-ucen-02311,train,true,false,JIssjzpsna,JI,Gos058,train
6,Gos058.s316,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
3,Gos058.s317,Lm-ucen-02311,train,true,false,JIssjzpsna,JI,Gos058,train
2,Gos058.s318,Lm-ucen-02311,train,true,false,JIssjzpsna,JI,Gos058,train
4,Gos058.s319,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
3,Gos058.s321,Lm-ucen-02311,train,true,false,JIssjzpsna,JI,Gos058,train
15,Gos058.s322,Am-prof-02300,train,true,false,JIssjzpsna,JI,Gos058,train
2,Gos059.s101,Mf-ucen-02197,train,true,false,JIsssvgidr,JI,Gos059,train
6,Gos059.s103,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
9,Gos059.s104,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
8,Gos059.s106,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
2,Gos059.s107,Rm-ucen-02201,train,true,false,JIsssvgidr,JI,Gos059,train
19,Gos059.s108,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
7,Gos059.s109,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
13,Gos059.s110,Rm-ucen-02201,train,true,false,JIsssvgidr,JI,Gos059,train
9,Gos059.s111,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
5,Gos059.s112,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
8,Gos059.s113,Rm-ucen-02201,train,true,false,JIsssvgidr,JI,Gos059,train
8,Gos059.s114,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
2,Gos059.s115,Rm-ucen-02201,train,true,false,JIsssvgidr,JI,Gos059,train
5,Gos059.s116,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
8,Gos059.s117,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
2,Gos059.s118,Pn-vsiucenci-10000,train,true,false,JIsssvgidr,JI,Gos059,train
10,Gos059.s119,Af-prof-02185,train,true,false,JIsssvgidr,JI,Gos059,train
19,Gos062.s433,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
6,Gos062.s434,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
3,Gos062.s436,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
2,Gos062.s438,Em-ucen-02178,train,true,false,JIsssvpsnr,JI,Gos062,train
4,Gos062.s439,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
8,Gos062.s441,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
2,Gos062.s443,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
6,Gos062.s445,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
13,Gos062.s447,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
19,Gos062.s448,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
14,Gos062.s449,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
8,Gos062.s450,Km-ucen-02184,train,true,false,JIsssvpsnr,JI,Gos062,train
6,Gos062.s451,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
2,Gos062.s452,Km-ucen-02184,train,true,false,JIsssvpsnr,JI,Gos062,train
9,Gos062.s454,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
24,Gos062.s456,Af-prof-02174,train,true,false,JIsssvpsnr,JI,Gos062,train
26,Gos064.s45,Em-inte-00505,train,true,false,JItvslpopr,JI,Gos064,train
12,Gos064.s46,Af-novi-00501,train,true,false,JItvslpopr,JI,Gos064,train
37,Gos065.s10,Bm-inte-02501,train,true,false,JItvslpopr,JI,Gos065,train
17,Gos067.s3,Bm-nast-02030,train,true,false,JItvslpopr,JI,Gos067,train
7,Gos067.s4,Af-novi-02029,train,true,false,JItvslpopr,JI,Gos067,train
5,Gos067.s5,Af-novi-02029,train,true,false,JItvslpopr,JI,Gos067,train
11,Gos067.s6,Bm-nast-02030,train,true,false,JItvslpopr,JI,Gos067,train
25,Gos068.s11,Km-inte-02510,train,true,false,JItvslpopr,JI,Gos068,train
23,Gos068.s12,Jf-novi-02509,train,true,false,JItvslpopr,JI,Gos068,train
4,Gos069.s13,Hm-anke-04506,train,true,false,JItvslpopr,JI,Gos069,train
8,Gos069.s15,Bf-novi-01501,train,true,false,JItvslpopr,JI,Gos069,train
20,Gos069.s16,Bf-novi-01501,train,true,false,JItvslpopr,JI,Gos069,train
15,Gos069.s17,Hm-anke-04506,train,true,false,JItvslpopr,JI,Gos069,train
30,Gos070.s21,Am-novi-05505,train,true,false,JItvslpopr,JI,Gos070,train
70,Gos071.s29,Ff-inte-05516,train,true,false,JItvslpopr,JI,Gos071,train
12,Gos072.s215,Km-gost-02172,train,true,false,JItvslpopv,JI,Gos072,dev
14,Gos072.s216,Km-gost-02172,train,true,false,JItvslpopv,JI,Gos072,dev
30,Gos072.s217,Km-gost-02172,train,true,false,JItvslpopv,JI,Gos072,dev
35,Gos072.s218,Km-gost-02172,train,true,false,JItvslpopv,JI,Gos072,dev
51,Gos072.s219,Km-gost-02172,train,true,false,JItvslpopv,JI,Gos072,dev
11,Gos072.s220,Af-novi-03507,train,true,false,JItvslpopv,JI,Gos072,dev
11,Gos072.s221,Af-novi-03507,train,true,false,JItvslpopv,JI,Gos072,dev
39,Gos072.s222,Gm-gost-05581,train,true,false,JItvslpopv,JI,Gos072,dev
11,Gos072.s223,Gm-gost-05581,train,true,false,JItvslpopv,JI,Gos072,dev
15,Gos072.s224,Gm-gost-05581,train,true,false,JItvslpopv,JI,Gos072,dev
5,Gos072.s225,Km-gost-02172,train,true,false,JItvslpopv,JI,Gos072,dev
36,Gos072.s226,Gm-gost-05581,train,true,false,JItvslpopv,JI,Gos072,dev
23,Gos072.s227,Gm-gost-05581,train,true,false,JItvslpopv,JI,Gos072,dev
23,Gos072.s228,Gm-gost-05581,train,true,false,JItvslpopv,JI,Gos072,dev
20,Gos073.s371,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos073,dev
15,Gos073.s372,Im-gost-03517,train,true,false,JItvslpotr,JI,Gos073,dev
14,Gos073.s373,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
21,Gos073.s374,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
2,Gos073.s375,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos073,dev
18,Gos073.s376,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
42,Gos073.s377,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos073,dev
34,Gos073.s378,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
2,Gos073.s379,Lm-gost-02115,train,true,false,JItvslpotr,JI,Gos073,dev
9,Gos073.s380,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
6,Gos073.s381,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
49,Gos073.s382,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos073,dev
17,Gos073.s383,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
9,Gos073.s384,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
15,Gos073.s385,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
34,Gos073.s386,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
2,Gos073.s387,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos073,dev
26,Gos073.s388,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
2,Gos073.s389,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos073,dev
49,Gos073.s390,Hm-gost-03510,train,true,false,JItvslpotr,JI,Gos073,dev
16,Gos074.s275,Qm-gost-02550,train,true,false,JItvslpotr,JI,Gos074,train
26,Gos074.s276,Qm-gost-02550,train,true,false,JItvslpotr,JI,Gos074,train
18,Gos074.s278,Pm-gost-02549,train,true,false,JItvslpotr,JI,Gos074,train
10,Gos074.s279,Bm-nast-02536,train,true,false,JItvslpotr,JI,Gos074,train
6,Gos074.s280,Bm-nast-02536,train,true,false,JItvslpotr,JI,Gos074,train
4,Gos074.s281,Pm-gost-02549,train,true,false,JItvslpotr,JI,Gos074,train
8,Gos074.s282,Pm-gost-02549,train,true,false,JItvslpotr,JI,Gos074,train
2,Gos074.s283,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos074,train
12,Gos074.s284,Qm-gost-02550,train,true,false,JItvslpotr,JI,Gos074,train
4,Gos074.s285,Pm-gost-02549,train,true,false,JItvslpotr,JI,Gos074,train
8,Gos074.s286,Qm-gost-02550,train,true,false,JItvslpotr,JI,Gos074,train
5,Gos074.s287,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos074,train
5,Gos074.s289,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos074,train
5,Gos074.s290,Pm-gost-02549,train,true,false,JItvslpotr,JI,Gos074,train
8,Gos074.s291,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos074,train
7,Gos074.s292,Pm-gost-02549,train,true,false,JItvslpotr,JI,Gos074,train
3,Gos074.s293,Am-novi-02535,train,true,false,JItvslpotr,JI,Gos074,train
10,Gos074.s294,Pm-gost-02549,train,true,false,JItvslpotr,JI,Gos074,train
12,Gos075.s20,Nf-novi-03502,train,true,false,JItvslpour,JI,Gos075,train
17,Gos075.s21,Nf-novi-03502,train,true,false,JItvslpour,JI,Gos075,train
11,Gos076.s1,Mm-novi-03001,train,true,false,JItvslpour,JI,Gos076,dev
16,Gos078.s1,Af-novi-02006,train,true,false,JItvslpour,JI,Gos078,train
11,Gos079.s3,Bf-anke-02011,train,true,false,JItvslpour,JI,Gos079,train
34,Gos080.s12,Dm-nast-03508,train,true,false,JItvslpour,JI,Gos080,train
11,Gos081.s7,Sm-inte-03525,train,true,false,JItvslpour,JI,Gos081,train
27,Gos082.s2,Mf-inte-04504,train,true,false,JItvslpour,JI,Gos082,train
25,Gos086.s3,Bm-anke-01520,train,true,false,JItvslpour,JI,Gos086,train
27,Gos087.s2,Dm-inte-02007,train,true,false,JItvslpour,JI,Gos087,train
20,Gos090.s11,Pm-inte-03513,train,true,false,JItvslpour,JI,Gos090,train
24,Gos091.s6,Vm-gost-03514,train,true,false,JItvslpour,JI,Gos091,train
23,Gos093.s5,Nf-inte-03523,train,true,false,JItvslpour,JI,Gos093,train
31,Gos094.s8,Sf-novi-02006,train,true,false,JItvslpour,JI,Gos094,train
11,Gos096.s5,Bf-inte-05502,train,true,false,JItvslpour,JI,Gos096,train
44,Gos097.s13,Rm-inte-03531,train,true,false,JItvslpour,JI,Gos097,train
32,Gos101.s4,Sm-inte-03504,train,true,false,JItvslpour,JI,Gos101,train
17,Gos104.s4,Gm-inte-01602,train,true,false,JItvslpour,JI,Gos104,train
9,Gos105.s6,Dm-anke-00027,train,true,false,JItvslpour,JI,Gos105,train
20,Gos107.s15,Xm-novi-00010,train,true,false,JItvslpour,JI,Gos107,train
5,Gos108.s4,Am-anke-00008,train,true,false,JItvslpour,JI,Gos108,train
8,Gos108.s5,Am-anke-00008,train,true,false,JItvslpour,JI,Gos108,train
4,Gos111.s20,Pf-anke-00019,train,true,false,JItvslpour,JI,Gos111,train
11,Gos111.s21,Pf-anke-00019,train,true,false,JItvslpour,JI,Gos111,train
2,Gos114.s41,Ef-mode-01604,train,true,false,JItvslslod,JI,Gos114,train
36,Gos114.s42,Ef-mode-01604,train,true,false,JItvslslod,JI,Gos114,train
28,Gos114.s43,Ef-mode-01604,train,true,false,JItvslslod,JI,Gos114,train
8,Gos114.s44,Ef-mode-01604,train,true,false,JItvslslod,JI,Gos114,train
23,Gos115.s79,Af-mode-07152,train,true,false,JItvslslod,JI,Gos115,train
9,Gos115.s80,Af-mode-07152,train,true,false,JItvslslod,JI,Gos115,train
36,Gos115.s81,Cm-gost-02503,train,true,false,JItvslslod,JI,Gos115,train
4,Gos118.s81,Tm-novi-09001,train,true,false,JItvslslod,JI,Gos118,train
25,Gos118.s82,Tm-novi-09001,train,true,false,JItvslslod,JI,Gos118,train
25,Gos118.s83,Tm-novi-09001,train,true,false,JItvslslod,JI,Gos118,train
33,Gos118.s84,Tm-novi-09001,train,true,false,JItvslslod,JI,Gos118,train
14,Gos120.s3,Mm-gost-01605,train,true,false,JItvslslod,JI,Gos120,train
7,Gos120.s4,Of-novi-01604,train,true,false,JItvslslod,JI,Gos120,train
2,Gos120.s5,Mm-gost-01605,train,true,false,JItvslslod,JI,Gos120,train
14,Gos120.s6,Mm-gost-01605,train,true,false,JItvslslod,JI,Gos120,train
9,Gos120.s8,Mm-gost-01605,train,true,false,JItvslslod,JI,Gos120,train
6,Gos120.s9,Mm-gost-01605,train,true,false,JItvslslod,JI,Gos120,train
8,Gos122.s40,Am-mode-07003,train,true,false,JItvslslod,JI,Gos122,train
20,Gos122.s41,Cm-gost-00015,train,true,false,JItvslslod,JI,Gos122,train
36,Gos122.s42,Cm-gost-00015,train,true,false,JItvslslod,JI,Gos122,train
43,Gos123.s78,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
2,Gos123.s79,Vm-novi-01606,train,true,false,JItvslslpo,JI,Gos123,train
29,Gos123.s80,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
13,Gos123.s81,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
2,Gos123.s82,Vm-novi-01606,train,true,false,JItvslslpo,JI,Gos123,train
14,Gos123.s83,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
8,Gos123.s84,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
26,Gos123.s85,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
17,Gos123.s86,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
5,Gos123.s87,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
55,Gos123.s88,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
46,Gos123.s89,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
13,Gos123.s90,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
56,Gos123.s91,Lf-gost-05513,train,true,false,JItvslslpo,JI,Gos123,train
27,Gos124.s35,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
8,Gos124.s36,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
15,Gos124.s37,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
39,Gos124.s38,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
26,Gos124.s39,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
36,Gos124.s40,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
14,Gos124.s41,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
4,Gos124.s42,Am-novi-02133,train,true,false,JItvslslpo,JI,Gos124,train
17,Gos124.s43,Am-novi-02133,train,true,false,JItvslslpo,JI,Gos124,train
31,Gos124.s45,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
30,Gos124.s46,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
8,Gos124.s47,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
28,Gos124.s48,Gf-novi-02137,train,true,false,JItvslslpo,JI,Gos124,train
23,Gos125.s69,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos125,train
12,Gos125.s70,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos125,train
13,Gos125.s71,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos125,train
4,Gos125.s72,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos125,train
3,Gos125.s73,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos125,train
34,Gos125.s74,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos125,train
33,Gos128.s12,Fm-gost-06571,train,true,false,JItvslslsc,JI,Gos128,train
2,Gos128.s13,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos128,train
2,Gos128.s14,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos128,train
3,Gos128.s15,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos128,train
41,Gos128.s16,Sm-novi-06570,train,true,false,JItvslslsc,JI,Gos128,train
30,Gos130.s157,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
8,Gos130.s158,Af-novi-06518,train,true,false,JRrajzbejp,JR,Gos130,train
19,Gos130.s159,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
12,Gos130.s160,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
4,Gos130.s161,Af-novi-06518,train,true,false,JRrajzbejp,JR,Gos130,train
2,Gos130.s163,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
7,Gos130.s164,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
5,Gos130.s165,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
47,Gos130.s166,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
13,Gos130.s167,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
25,Gos130.s168,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
12,Gos130.s169,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
27,Gos130.s170,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
8,Gos130.s171,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos130,train
34,Gos132.s130,Af-novi-06518,train,true,false,JRrajzbejp,JR,Gos132,dev
34,Gos132.s132,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos132,dev
15,Gos132.s133,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos132,dev
36,Gos133.s91,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos133,train
23,Gos133.s92,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos133,train
26,Gos133.s94,Af-novi-06518,train,true,false,JRrajzbejp,JR,Gos133,train
6,Gos134.s78,Af-novi-06518,train,true,false,JRrajzbejp,JR,Gos134,train
12,Gos134.s79,Hm-nast-06559,train,true,false,JRrajzbejp,JR,Gos134,train
47,Gos134.s80,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos134,train
3,Gos134.s81,Hm-nast-06559,train,true,false,JRrajzbejp,JR,Gos134,train
15,Gos134.s82,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos134,train
6,Gos134.s83,Af-novi-06518,train,true,false,JRrajzbejp,JR,Gos134,train
32,Gos134.s84,Bm-novi-06519,train,true,false,JRrajzbejp,JR,Gos134,train
2,Gos135.s625,Lm-nast-05625,train,true,false,JRrajzcajp,JR,Gos135,train
14,Gos135.s626,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
4,Gos135.s627,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos135,train
2,Gos135.s628,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
6,Gos135.s629,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos135,train
35,Gos135.s630,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
18,Gos135.s631,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
19,Gos135.s632,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
6,Gos135.s634,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
28,Gos135.s636,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
19,Gos135.s637,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
19,Gos135.s638,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
14,Gos135.s639,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
10,Gos135.s640,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
7,Gos135.s641,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
20,Gos135.s642,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos135,train
21,Gos135.s643,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
20,Gos135.s644,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
15,Gos135.s646,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
5,Gos135.s647,Nm-posl-05638,train,true,false,JRrajzcajp,JR,Gos135,train
2,Gos135.s648,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
6,Gos135.s649,Nm-posl-05638,train,true,false,JRrajzcajp,JR,Gos135,train
4,Gos135.s650,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
2,Gos135.s651,Nm-posl-05638,train,true,false,JRrajzcajp,JR,Gos135,train
6,Gos135.s652,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
4,Gos135.s653,Nm-posl-05638,train,true,false,JRrajzcajp,JR,Gos135,train
5,Gos135.s654,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
3,Gos135.s655,Nm-posl-05638,train,true,false,JRrajzcajp,JR,Gos135,train
8,Gos135.s656,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos135,train
14,Gos135.s657,Nm-posl-05638,train,true,false,JRrajzcajp,JR,Gos135,train
32,Gos135.s658,Nm-posl-05638,train,true,false,JRrajzcajp,JR,Gos135,train
4,Gos137.s562,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
11,Gos137.s563,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
13,Gos137.s564,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
9,Gos137.s565,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
15,Gos137.s566,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos137,train
4,Gos137.s567,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
5,Gos137.s568,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos137,train
7,Gos137.s569,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
2,Gos137.s570,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos137,train
2,Gos137.s571,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
15,Gos137.s572,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
4,Gos137.s573,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
7,Gos137.s574,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
5,Gos137.s575,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
7,Gos137.s576,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
2,Gos137.s577,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
2,Gos137.s578,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos137,train
14,Gos137.s579,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
8,Gos137.s580,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
18,Gos137.s581,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
2,Gos137.s582,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
6,Gos137.s583,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
2,Gos137.s584,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
17,Gos137.s585,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
13,Gos137.s586,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos137,train
8,Gos137.s587,Jm-posl-05627,train,true,false,JRrajzcajp,JR,Gos137,train
2,Gos137.s588,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
16,Gos137.s589,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
30,Gos137.s590,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
3,Gos137.s591,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
11,Gos137.s593,Bm-mode-05621,train,true,false,JRrajzcajp,JR,Gos137,train
40,Gos137.s594,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
9,Gos137.s595,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
3,Gos137.s596,Am-mode-05620,train,true,false,JRrajzcajp,JR,Gos137,train
24,Gos138.s21,Sf-mode-04529,train,true,true,JRrajzkkna,JR,Gos138,train
4,Gos138.s22,Mm-posl-04531,train,true,true,JRrajzkkna,JR,Gos138,train
16,Gos138.s23,Sf-mode-04529,train,true,true,JRrajzkkna,JR,Gos138,train
29,Gos139.s171,If-inte-10503,train,true,false,JRramarmpo,JR,Gos139,train
2,Gos139.s172,Am-novi-10501,train,true,false,JRramarmpo,JR,Gos139,train
5,Gos139.s173,If-inte-10503,train,true,false,JRramarmpo,JR,Gos139,train
