Sent_id	Split
Artur-J-Gvecg-P580023.s114-s115_reseg.675.1	train
Artur-J-Gvecg-P580023.s116_reseg.676	train
Artur-J-Gvecg-P580023.s117-s120_reseg.677	train
Artur-J-Gvecg-P580023.s121-s122_reseg.678	train
Artur-J-Gvecg-P580023.s123_reseg.679	train
Artur-J-Gvecg-P580023.s124-s125_reseg.680	train
Artur-J-Gvecg-P580023.s126_reseg.681	train
Artur-J-Gvecg-P580023.s127-s131_reseg.682	train
Artur-P-G7036-P701111.s1_reseg.1858	train
Artur-P-G7036-P701111.s2-s3_reseg.1859	train
Artur-P-G7036-P701111.s4-s7_reseg.1860	train
Artur-P-G7036-P701111.s8-s9_reseg.1861	train
Artur-P-G7036-P701111.s10-s11_reseg.1862	train
Artur-P-G7036-P701111.s11-s13_reseg.1863	train
Artur-P-G7036-P701111.s14_reseg.1864	train
Artur-P-G7036-P701111.s15-s17_reseg.1865	train
Artur-P-G7036-P701111.s18_reseg.1866	train
Artur-P-G7036-P701111.s19_reseg.1867	train
Artur-P-G7036-P701111.s20_reseg.1868	train
Artur-P-G7036-P701111.s21-s22_reseg.1869	train
Artur-P-G7036-P701111.s23_reseg.1870	train
Artur-P-G7036-P701111.s23_reseg.1871	train
Artur-P-G7036-P701111.s24_reseg.1872	train
Artur-P-G7036-P701111.s25-s28_reseg.1873	train
Artur-P-G7036-P701111.s29_reseg.1874	train
Artur-P-G7036-P701111.s30_reseg.1875	train
Artur-P-G7036-P701111.s30_reseg.1876	train
Artur-P-G7036-P701111.s31_reseg.1877	train
Artur-P-G7036-P701111.s32-s33_reseg.1878	train
Artur-P-G7036-P701111.s34_reseg.1879	train
Artur-P-G7036-P701111.s35_reseg.1880	train
Artur-P-G7036-P701111.s36-s38_reseg.1881	train
Artur-P-G7036-P701111.s39-s43_reseg.1882	train
Artur-P-G7036-P701111.s44_reseg.1883	train
Artur-P-G7036-P701111.s45_reseg.1884	train
Artur-P-G7036-P701111.s46-s47_reseg.1885	train
Artur-P-G7036-P701111.s48_reseg.1886	train
Artur-P-G7036-P701111.s49_reseg.1887	train
Artur-P-G7036-P701111.s50-s52_reseg.1888	train
Artur-P-G7036-P701111.s53-s59_reseg.1889	train
Artur-P-G7036-P701111.s60-s67_reseg.1890	train
Artur-P-G7036-P701111.s68_reseg.1891	train
Artur-P-G7036-P701111.s69-s74_reseg.1892	train
Artur-P-G7036-P701111.s75-s76_reseg.1893	train
Artur-P-G7036-P701111.s77-s80_reseg.1894	train
Artur-P-G7036-P701111.s81-s82_reseg.1895	train
Artur-P-G7036-P701111.s83-s84_reseg.1896	train
Artur-P-G7036-P701111.s85-s86_reseg.1897	train
Artur-P-G7036-P701111.s87-s88_reseg.1898	train
Artur-P-G7036-P701111.s89_reseg.1899	train
Artur-P-G7036-P701111.s90_reseg.1900	train
Artur-N-G5025-P600021.s1_reseg.989	train
Artur-N-G5025-P600021.s2-s3_reseg.990	train
Artur-N-G5025-P600021.s4_reseg.991	train
Artur-N-G5025-P600021.s5_reseg.992	train
Artur-N-G5025-P600021.s6_reseg.993	train
Artur-N-G5025-P600021.s7_reseg.994	train
Artur-N-G5025-P600021.s8-s9_reseg.995	train
Artur-N-G5025-P600021.s10_reseg.996	train
Artur-N-G5025-P600021.s11-s12_reseg.997	train
Artur-N-G5025-P600021.s13_reseg.998	train
Artur-N-G5025-P600021.s14-s17_reseg.999	train
Artur-N-G5025-P600021.s18_reseg.1000	train
Artur-N-G5025-P600021.s19_reseg.1001	train
Artur-N-G5025-P600021.s20-s21_reseg.1002	train
Artur-N-G5025-P600021.s22_reseg.1003	train
Artur-N-G5025-P600021.s23_reseg.1004	train
Artur-N-G5025-P600021.s24_reseg.1005	train
Artur-N-G5025-P600021.s25-s27_reseg.1006	train
Artur-N-G5025-P600021.s28_reseg.1007	train
Artur-N-G5025-P600021.s29-s30_reseg.1008	train
Artur-N-G5025-P600021.s31_reseg.1009	train
Artur-N-G5025-P600021.s32_reseg.1010	train
Artur-N-G5025-P600021.s33-s34_reseg.1011	train
Artur-N-G5025-P600021.s35_reseg.1012	train
Artur-N-G5025-P600021.s36_reseg.1013	train
Artur-N-G5025-P600021.s37_reseg.1014	train
Artur-N-G5025-P600021.s38_reseg.1015	train
Artur-N-G5025-P600021.s39-s40_reseg.1016	train
Artur-N-G5025-P600021.s41-s47_reseg.1017	train
Artur-N-G5025-P600021.s48-s51_reseg.1018	train
Artur-N-G5025-P600021.s52-s53_reseg.1019	train
Artur-N-G5025-P600021.s54-s55_reseg.1020	train
Artur-N-G5025-P600021.s56-s60_reseg.1021	train
Artur-N-G5025-P600021.s60-s66_reseg.1022	train
Artur-N-G5025-P600021.s67-s68_reseg.1023	train
Artur-N-G5025-P600021.s69-s72_reseg.1024	train
Artur-N-G5025-P600021.s73_reseg.1025	train
Artur-N-G5025-P600021.s74_reseg.1026	train
Artur-N-G5025-P600021.s75-s78_reseg.1027	train
Artur-N-G5025-P600021.s79-s80_reseg.1028	train
Artur-N-G5025-P600021.s81-s84_reseg.1029	train
Artur-N-G5025-P600021.s85_reseg.1030	train
Artur-N-G5025-P600021.s86-s88_reseg.1031	train
Artur-N-G5025-P600021.s89_reseg.1032	train
Artur-N-G5025-P600021.s90_reseg.1033	train
Artur-J-Gvecg-P580009.s1_reseg.582	train
Artur-J-Gvecg-P580009.s2-s4_reseg.583	train
Artur-J-Gvecg-P580009.s5-s6_reseg.584	train
Artur-J-Gvecg-P580009.s7_reseg.585	train
Artur-J-Gvecg-P580009.s8_reseg.586	train
Artur-J-Gvecg-P580009.s9_reseg.587	train
Artur-J-Gvecg-P580009.s10-s11_reseg.588	train
Artur-J-Gvecg-P580009.s12_reseg.589	train
Artur-J-Gvecg-P580009.s13_reseg.590	train
Artur-J-Gvecg-P580009.s14-s15_reseg.591	train
Artur-J-Gvecg-P580009.s16-s17_reseg.592	train
Artur-J-Gvecg-P580009.s18_reseg.593	train
Artur-J-Gvecg-P580009.s19_reseg.594	train
Artur-J-Gvecg-P580009.s20-s21_reseg.595	train
Artur-J-Gvecg-P580009.s22-s23_reseg.596	train
Artur-J-Gvecg-P580009.s24-s26_reseg.597	train
Artur-J-Gvecg-P580009.s27-s28_reseg.598	train
Artur-J-Gvecg-P580009.s29-s31_reseg.599	train
Artur-J-Gvecg-P580009.s32_reseg.600	train
Artur-J-Gvecg-P580009.s33_reseg.601	train
Artur-J-Gvecg-P580009.s34_reseg.602	train
Artur-J-Gvecg-P580009.s35-s38_reseg.603	train
Artur-J-Gvecg-P580009.s39-s40_reseg.604	train
Artur-J-Gvecg-P580009.s41-s42_reseg.605	train
Artur-J-Gvecg-P580009.s43_reseg.606	train
Artur-J-Gvecg-P580009.s44_reseg.607	train
Artur-J-Gvecg-P580009.s45-s50_reseg.608	train
Artur-J-Gvecg-P580009.s51_reseg.609	train
Artur-J-Gvecg-P580009.s52_reseg.610	train
Artur-J-Gvecg-P580009.s53-s54_reseg.611	train
Artur-J-Gvecg-P580009.s55_reseg.612	train
Artur-J-Gvecg-P580009.s56-s60_reseg.613	train
Artur-J-Gvecg-P580009.s61-s62_reseg.614	train
Artur-J-Gvecg-P580009.s63-s66_reseg.615	train
Artur-J-Gvecg-P580009.s66-s68_reseg.616	train
Artur-J-Gvecg-P580009.s69-s73_reseg.617	train
Artur-J-Gvecg-P580009.s74-s76_reseg.618	train
Artur-J-Gvecg-P580009.s77_reseg.619	train
Artur-J-Gvecg-P580009.s78_reseg.620	train
Artur-J-Gvecg-P580009.s79-s85_reseg.621	train
Artur-J-Gvecg-P580009.s86_reseg.622	train
Artur-J-Gvecg-P580009.s87_reseg.623	train
Artur-N-G5020-P600012.s1_reseg.931	train
Artur-N-G5020-P600012.s2-s9_reseg.932	train
Artur-N-G5020-P600012.s10_reseg.933	train
Artur-N-G5020-P600012.s11-s13_reseg.934	train
Artur-N-G5020-P600012.s14-s16_reseg.935	train
Artur-N-G5020-P600012.s17-s19_reseg.936	train
Artur-N-G5020-P600012.s20-s23_reseg.937	train
Artur-N-G5020-P600012.s24-s30_reseg.938	train
Artur-N-G5020-P600012.s31_reseg.939	train
Artur-N-G5020-P600012.s32-s34_reseg.940	train
Artur-N-G5020-P600012.s35_reseg.941	train
Artur-N-G5020-P600012.s36-s38_reseg.942	train
Artur-N-G5020-P600012.s39-s40_reseg.943	train
Artur-N-G5020-P600012.s41_reseg.944	train
Artur-N-G5020-P600012.s42_reseg.945	train
Artur-N-G5020-P600012.s43_reseg.946	train
Artur-N-G5020-P600012.s44-s46_reseg.947	train
Artur-N-G5020-P600012.s47_reseg.948	train
Artur-N-G5020-P600012.s48_reseg.949	train
Artur-N-G5020-P600012.s49-s50_reseg.950	train
Artur-N-G5020-P600012.s51_reseg.951	train
Artur-N-G5020-P600012.s52-s53_reseg.952	train
Artur-N-G5020-P600012.s54_reseg.953	train
Artur-N-G5020-P600012.s55-s56_reseg.954	train
Artur-N-G5020-P600012.s57-s58_reseg.955	train
Artur-N-G5020-P600012.s59-s62_reseg.956	train
Artur-N-G5020-P600012.s63_reseg.957	train
Artur-N-G5020-P600012.s64_reseg.958	train
Artur-N-G5020-P600012.s65_reseg.959	train
Artur-N-G5020-P600012.s66-s67_reseg.960	train
Artur-N-G5020-P600012.s68_reseg.961	train
Artur-N-G5020-P600012.s69_reseg.962	train
Artur-N-G5020-P600012.s70_reseg.963	train
Artur-N-G5020-P600012.s71-s72_reseg.964	train
Artur-N-G5020-P600012.s73_reseg.965	train
Artur-N-G5020-P600012.s74_reseg.966	train
Artur-N-G5020-P600012.s75_reseg.967	train
Artur-N-G5020-P600012.s76-s77_reseg.968	train
Artur-N-G5020-P600012.s78-s79_reseg.969	train
Artur-N-G5020-P600012.s80_reseg.970	train
Artur-N-G5020-P600012.s81-s83_reseg.971	train
Artur-N-G5020-P600012.s84-s86_reseg.972	train
Artur-N-G5020-P600012.s87_reseg.973	train
Artur-N-G5020-P600012.s88-s89_reseg.974	train
Artur-N-G5020-P600012.s90_reseg.975	train
Artur-N-G5020-P600012.s91-s92_reseg.976	train
Artur-N-G5020-P600012.s93_reseg.977	train
Artur-N-G5020-P600012.s94-s96_reseg.978	train
Artur-N-G5020-P600012.s97_reseg.979	train
Artur-N-G5020-P600012.s98_reseg.980	train
Artur-N-G5020-P600012.s99-s100_reseg.981	train
Artur-N-G5020-P600012.s101_reseg.982	train
Artur-N-G5020-P600012.s102_reseg.983	train
Artur-N-G5020-P600012.s103_reseg.984	train
Artur-N-G5020-P600012.s104_reseg.985	train
Artur-N-G5020-P600012.s105_reseg.986	train
Artur-N-G5020-P600012.s106-s108_reseg.987	train
Artur-N-G5020-P600012.s109_reseg.988	train
Artur-J-Gvecg-P580051.s171-s174_reseg.789	train
Artur-J-Gvecg-P580051.s175-s178_reseg.790	train
Artur-J-Gvecg-P580051.s179-s184_reseg.791	train
Artur-J-Gvecg-P580051.s185-s187_reseg.792	train
Artur-J-Gvecg-P580051.s188-s189_reseg.793	train
Artur-J-Gvecg-P580051.s190-s194_reseg.794	train
Artur-J-Gvecg-P580051.s195-s197_reseg.795	train
Artur-J-Gvecg-P580051.s198-s212_reseg.796	train
Artur-J-Gvecg-P580051.s213-s217_reseg.797	train
Artur-J-Gvecg-P580051.s218-s221_reseg.798	train
Artur-J-Gvecg-P580051.s222-s225_reseg.799	train
Artur-J-Gvecg-P580051.s226-s230_reseg.800	train
Artur-J-Gvecg-P580051.s231-s234_reseg.801	train
Artur-J-Gvecg-P580051.s235-s236_reseg.802	train
Artur-J-Gvecg-P580051.s237-s244_reseg.803	train
Artur-J-Gvecg-P580051.s245-s246_reseg.804	train
Artur-J-Gvecg-P580051.s247-s254_reseg.805	train
Artur-J-Gvecg-P580051.s255_reseg.806	train
Artur-J-Gvecg-P580051.s256-s257_reseg.807	train
Artur-J-Gvecg-P580051.s258-s262_reseg.808	train
Artur-J-Gvecg-P580051.s263-s268_reseg.809	train
Artur-J-Gvecg-P580051.s269-s270_reseg.810	train
Artur-J-Gvecg-P580051.s271-s273_reseg.811	train
Artur-J-Gvecg-P580051.s274-s280_reseg.812	train
Artur-J-Gvecg-P580051.s281-s288_reseg.813	train
Artur-J-Gvecg-P580051.s289-s291_reseg.814	train
Artur-J-Gvecg-P580051.s292-s295_reseg.815	train
Artur-J-Gvecg-P580051.s296-s298_reseg.816	train
Artur-J-Gvecg-P580051.s299_reseg.817	train
Artur-J-Gvecg-P580051.s299-s300_reseg.818	train
Artur-J-Gvecg-P580051.s301_reseg.819	train
Artur-J-Gvecg-P580051.s302-s305_reseg.820	train
Artur-J-Gvecg-P580051.s306-s313_reseg.821	train
Artur-J-Gvecg-P580051.s314-s318_reseg.822	train
Artur-J-Gvecg-P580051.s319-s321_reseg.823	train
Artur-J-Gvecg-P580051.s322-s326_reseg.824	train
Artur-J-Gvecg-P580002.s1-s4_reseg.515	train
Artur-J-Gvecg-P580002.s5_reseg.516	train
Artur-J-Gvecg-P580002.s6_reseg.517	train
Artur-J-Gvecg-P580002.s7-s9_reseg.518	train
Artur-J-Gvecg-P580002.s10_reseg.519	train
Artur-J-Gvecg-P580002.s11-s12_reseg.520	train
Artur-J-Gvecg-P580002.s13-s16_reseg.521	train
Artur-J-Gvecg-P580002.s17-s19_reseg.522	train
Artur-J-Gvecg-P580002.s20-s24_reseg.523	train
Artur-J-Gvecg-P580002.s25-s27_reseg.524	train
Artur-J-Gvecg-P580002.s28-s29_reseg.525	train
Artur-J-Gvecg-P580002.s30_reseg.526	train
Artur-J-Gvecg-P580002.s31-s32_reseg.527	train
Artur-J-Gvecg-P580002.s33-s34_reseg.528	train
Artur-J-Gvecg-P580002.s35_reseg.529	train
Artur-J-Gvecg-P580002.s35-s36_reseg.530	train
Artur-J-Gvecg-P580002.s37_reseg.531	train
Artur-J-Gvecg-P580002.s38_reseg.532	train
Artur-J-Gvecg-P580002.s39-s40_reseg.533	train
Artur-J-Gvecg-P580002.s41-s42_reseg.534	train
Artur-J-Gvecg-P580002.s43-s44_reseg.535	train
Artur-J-Gvecg-P580002.s45_reseg.536	train
Artur-J-Gvecg-P580002.s46_reseg.537	train
Artur-J-Gvecg-P580002.s46-s47_reseg.538	train
Artur-J-Gvecg-P580002.s48-s49_reseg.539	train
Artur-J-Gvecg-P580002.s50_reseg.540	train
Artur-J-Gvecg-P580002.s51-s53_reseg.541	train
Artur-J-Gvecg-P580002.s54-s58_reseg.542	train
Artur-J-Gvecg-P580002.s59-s60_reseg.543	train
Artur-J-Gvecg-P580002.s61-s63_reseg.544	train
Artur-J-Gvecg-P580002.s64_reseg.545	train
Artur-J-Gvecg-P580002.s65_reseg.546	train
Artur-J-Gvecg-P580002.s66-s67_reseg.547	train
Artur-J-Gvecg-P580002.s68_reseg.548	train
Artur-J-Gvecg-P580002.s69_reseg.549	train
Artur-J-Gvecg-P580002.s70-s71_reseg.550	train
Artur-J-Gvecg-P580002.s72-s73_reseg.551	train
Artur-J-Gvecg-P500046.s139-s141_reseg.325	train
Artur-J-Gvecg-P500046.s142-s147_reseg.326	train
Artur-J-Gvecg-P500046.s147_reseg.327	train
Artur-J-Gvecg-P500046.s148-s149_reseg.329	train
Artur-J-Gvecg-P500046.s150-s151_reseg.330	train
Artur-J-Gvecg-P500046.s152-s156_reseg.332	train
Artur-J-Gvecg-P500046.s156-s159_reseg.333	train
Artur-J-Gvecg-P500046.s160-s161_reseg.334	train
Artur-J-Gvecg-P500046.s162-s166_reseg.335	train
Artur-J-Gvecg-P500046.s167-s170_reseg.337	train
Artur-J-Gvecg-P500046.s171-s172_reseg.338	train
Artur-J-Gvecg-P500046.s173_reseg.339	train
Artur-J-Gvecg-P500046.s174-s180_reseg.340	train
Artur-J-Gvecg-P500046.s181-s185_reseg.341	train
Artur-J-Gvecg-P500046.s186-s188_reseg.342	train
Artur-J-Gvecg-P500046.s189-s193_reseg.343	train
Artur-J-Gvecg-P500046.s194-s199_reseg.344	train
Artur-J-Gvecg-P500046.s200-s201_reseg.345	train
Artur-J-Gvecg-P500046.s202-s206_reseg.346	train
Artur-J-Gvecg-P500046.s207-s210_reseg.347	train
Artur-J-Gvecg-P500046.s211_reseg.348	train
Artur-J-Gvecg-P500046.s212-s217_reseg.349	train
Artur-N-G5044-P600044.s1_reseg.1192	train
Artur-N-G5044-P600044.s2_reseg.1193	train
Artur-N-G5044-P600044.s3_reseg.1194	train
Artur-N-G5044-P600044.s4_reseg.1195	train
Artur-N-G5044-P600044.s5_reseg.1196	train
Artur-N-G5044-P600044.s6-s7_reseg.1197	train
Artur-N-G5044-P600044.s8-s12_reseg.1198	train
Artur-N-G5044-P600044.s13_reseg.1199	train
Artur-N-G5044-P600044.s14_reseg.1200	train
Artur-N-G5044-P600044.s15_reseg.1201	train
Artur-N-G5044-P600044.s15-s18_reseg.1202	train
Artur-N-G5044-P600044.s19-s21_reseg.1203	train
Artur-N-G5044-P600044.s22_reseg.1204	train
Artur-N-G5044-P600044.s23_reseg.1205	train
Artur-N-G5044-P600044.s24-s25_reseg.1206	train
Artur-N-G5044-P600044.s25-s26_reseg.1207	train
Artur-N-G5044-P600044.s27_reseg.1208	train
Artur-N-G5044-P600044.s28_reseg.1209	train
Artur-N-G5044-P600044.s29-s30_reseg.1210	train
Artur-N-G5044-P600044.s31_reseg.1211	train
Artur-N-G5044-P600044.s31_reseg.1212	train
Artur-N-G5044-P600044.s32_reseg.1213	train
Artur-N-G5044-P600044.s33_reseg.1214	train
Artur-N-G5044-P600044.s34_reseg.1215	train
Artur-N-G5044-P600044.s35-s36_reseg.1216	train
Artur-N-G5044-P600044.s36_reseg.1217	train
Artur-N-G5044-P600044.s37-s39_reseg.1218	train
Artur-N-G5044-P600044.s40_reseg.1219	train
Artur-N-G5044-P600044.s41_reseg.1220	train
Artur-N-G5044-P600044.s42_reseg.1221	train
Artur-N-G5044-P600044.s43-s44_reseg.1222	train
Artur-N-G5044-P600044.s45-s46_reseg.1223	train
Artur-N-G6100-P610002.s1-s2_reseg.1654	train
Artur-N-G6100-P610002.s3-s7_reseg.1655	train
Artur-N-G6100-P610002.s8-s14_reseg.1656	train
Artur-N-G6100-P610002.s15-s22_reseg.1657	train
Artur-N-G6100-P610002.s23_reseg.1658	train
Artur-N-G6100-P610002.s24_reseg.1659	train
Artur-N-G6100-P610002.s24_reseg.1660	train
Artur-N-G6100-P610002.s25-s28_reseg.1661	train
Artur-N-G6100-P610002.s29_reseg.1662	train
Artur-N-G6100-P610002.s30_reseg.1663	train
Artur-N-G6100-P610002.s31-s32_reseg.1664	train
Artur-N-G6100-P610002.s33_reseg.1665	train
Artur-N-G6100-P610002.s34-s35_reseg.1666	train
Artur-N-G6100-P610002.s36-s37_reseg.1667	train
Artur-N-G6100-P610002.s38-s42_reseg.1668	train
Artur-N-G6100-P610002.s43_reseg.1669	train
Artur-N-G6100-P610002.s44_reseg.1670	train
Artur-N-G6100-P610002.s45-s48_reseg.1671	train
Artur-N-G6100-P610002.s49_reseg.1672	train
Artur-N-G6100-P610002.s49-s56_reseg.1673	train
Artur-N-G6100-P610002.s56_reseg.1674	train
Artur-N-G6100-P610002.s57-s58_reseg.1675	train
Artur-N-G6100-P610002.s59-s65_reseg.1676	train
Artur-J-Gvecg-P500028.s104_reseg.212	train
Artur-J-Gvecg-P500028.s105_reseg.213	train
Artur-J-Gvecg-P500028.s106-s108_reseg.214	train
Artur-J-Gvecg-P500028.s109-s112_reseg.215	train
Artur-J-Gvecg-P500028.s113_reseg.216	train
Artur-J-Gvecg-P500028.s114-s116_reseg.217	train
Artur-J-Gvecg-P500028.s117-s120_reseg.218	train
Artur-J-Gvecg-P500028.s121-s124_reseg.219	train
Artur-J-Gvecg-P500028.s125-s130_reseg.220	train
Artur-J-Gvecg-P500028.s131-s134_reseg.221	train
Artur-J-Gvecg-P500028.s135-s140_reseg.222	train
Artur-J-Gvecg-P500028.s141-s148_reseg.223	train
Artur-J-Gvecg-P500028.s149_reseg.224	train
Artur-J-Gvecg-P500028.s150-s151_reseg.225	train
Artur-J-Gvecg-P500028.s152-s155_reseg.226	train
Artur-J-Gvecg-P500028.s156-s159_reseg.227	train
Artur-J-Gvecg-P500028.s160-s164_reseg.228	train
Artur-J-Gvecg-P500028.s165-s172_reseg.229	train
Artur-J-Gvecg-P500028.s173-s176_reseg.230	train
Artur-J-Gvecg-P500028.s177-s180_reseg.231	train
Artur-J-Gvecg-P500028.s181-s183_reseg.232	train
Artur-J-Gvecg-P500028.s184-s190_reseg.233	train
Artur-J-Gvecg-P500028.s191-s198_reseg.234	train
Artur-J-Gvecg-P500028.s199-s212_reseg.235	train
Artur-J-Gvecg-P500028.s213-s214_reseg.236	train
Artur-J-Gvecg-P500028.s214-s224_reseg.237	train
Artur-N-G5013-P600007.s1_reseg.825	train
Artur-N-G5013-P600007.s2-s3_reseg.826	train
Artur-N-G5013-P600007.s4-s6_reseg.827	train
Artur-N-G5013-P600007.s7_reseg.828	train
Artur-N-G5013-P600007.s8_reseg.829	train
Artur-N-G5013-P600007.s9_reseg.830	train
Artur-N-G5013-P600007.s10-s12_reseg.831	train
Artur-N-G5013-P600007.s13_reseg.832	train
Artur-N-G5013-P600007.s14_reseg.833	train
Artur-N-G5013-P600007.s15_reseg.834	train
Artur-N-G5013-P600007.s16_reseg.835	train
Artur-N-G5013-P600007.s17-s19_reseg.836	train
Artur-N-G5013-P600007.s20-s21_reseg.837	train
Artur-N-G5013-P600007.s22-s23_reseg.838	train
Artur-N-G5013-P600007.s24-s25_reseg.839	train
Artur-N-G5013-P600007.s26-s29_reseg.840	train
Artur-N-G5013-P600007.s30-s37_reseg.841	train
Artur-N-G5013-P600007.s38_reseg.842	train
Artur-N-G5013-P600007.s38_reseg.843	train
Artur-N-G5013-P600007.s39_reseg.844	train
Artur-N-G5013-P600007.s40_reseg.845	train
Artur-N-G5013-P600007.s41-s46_reseg.846	train
Artur-N-G5013-P600007.s47_reseg.847	train
Artur-N-G5013-P600007.s48-s52_reseg.848	train
Artur-N-G5013-P600007.s53_reseg.849	train
Artur-N-G5013-P600007.s54_reseg.850	train
Artur-N-G5013-P600007.s55-s56_reseg.851	train
Artur-N-G5013-P600007.s57-s59_reseg.852	train
Artur-N-G5013-P600007.s60_reseg.853	train
Artur-N-G5013-P600007.s61_reseg.854	train
Artur-N-G5013-P600007.s62_reseg.855	train
Artur-N-G5013-P600007.s63_reseg.856	train
Artur-N-G5013-P600007.s64_reseg.857	train
Artur-N-G5013-P600007.s65_reseg.858	train
Artur-N-G5013-P600007.s66_reseg.859	train
Artur-N-G5013-P600007.s67_reseg.860	train
Artur-N-G5013-P600007.s68_reseg.861	train
Artur-N-G5013-P600007.s69_reseg.862	train
Artur-N-G5013-P600007.s70_reseg.863	train
Artur-N-G5019-P600012.s1_reseg.905	train
Artur-N-G5019-P600012.s2_reseg.906	train
Artur-N-G5019-P600012.s3-s4_reseg.907	train
Artur-N-G5019-P600012.s5_reseg.908	train
Artur-N-G5019-P600012.s6_reseg.909	train
Artur-N-G5019-P600012.s7_reseg.910	train
Artur-N-G5019-P600012.s8_reseg.911	train
Artur-N-G5019-P600012.s9_reseg.912	train
Artur-N-G5019-P600012.s10_reseg.913	train
Artur-N-G5019-P600012.s11_reseg.914	train
Artur-N-G5019-P600012.s12_reseg.915	train
Artur-N-G5019-P600012.s13_reseg.916	train
Artur-N-G5019-P600012.s14_reseg.917	train
Artur-N-G5019-P600012.s15_reseg.918	train
Artur-N-G5019-P600012.s16_reseg.919	train
Artur-N-G5019-P600012.s17_reseg.920	train
Artur-N-G5019-P600012.s18-s20_reseg.921	train
Artur-N-G5019-P600012.s21-s23_reseg.922	train
Artur-N-G5019-P600012.s24-s25_reseg.923	train
Artur-N-G5019-P600012.s26_reseg.924	train
Artur-N-G5019-P600012.s27_reseg.925	train
Artur-N-G5019-P600012.s28_reseg.926	train
Artur-N-G5019-P600012.s29_reseg.927	train
Artur-N-G5019-P600012.s30_reseg.928	train
Artur-N-G5019-P600012.s31_reseg.929	train
Artur-N-G5019-P600012.s32_reseg.930	train
Artur-J-Gvecg-P580047.s1_reseg.748	train
Artur-J-Gvecg-P580047.s1-s2_reseg.749	train
Artur-J-Gvecg-P580047.s2_reseg.750	train
Artur-J-Gvecg-P580047.s3_reseg.751	train
Artur-J-Gvecg-P580047.s4_reseg.752	train
Artur-J-Gvecg-P580047.s5-s7_reseg.753	train
Artur-J-Gvecg-P580047.s8_reseg.754	train
Artur-J-Gvecg-P580047.s8_reseg.755	train
Artur-J-Gvecg-P580047.s9-s13_reseg.756	train
Artur-J-Gvecg-P580047.s14-s19_reseg.757	train
Artur-J-Gvecg-P580047.s19_reseg.758	train
Artur-J-Gvecg-P580047.s19_reseg.759	train
Artur-J-Gvecg-P580047.s19-s20_reseg.760	train
Artur-J-Gvecg-P580047.s21_reseg.761	train
Artur-J-Gvecg-P580047.s21_reseg.762	train
Artur-J-Gvecg-P580047.s21_reseg.763	train
Artur-J-Gvecg-P580047.s22_reseg.764	train
Artur-J-Gvecg-P580047.s23-s26_reseg.765	train
Artur-J-Gvecg-P580047.s27-s31_reseg.766	train
Artur-J-Gvecg-P580047.s32_reseg.767	train
Artur-J-Gvecg-P580047.s33-s37_reseg.768	train
Artur-J-Gvecg-P580047.s38_reseg.769	train
Artur-J-Gvecg-P580047.s39_reseg.770	train
Artur-J-Gvecg-P580047.s40-s44_reseg.771	train
Artur-J-Gvecg-P580047.s45_reseg.772	train
Artur-J-Gvecg-P580047.s46-s47_reseg.773	train
Artur-J-Gvecg-P580047.s48_reseg.774	train
Artur-J-Gvecg-P580047.s49-s50_reseg.775	train
Artur-J-Gvecg-P580047.s51_reseg.776	train
Artur-J-Gvecg-P580047.s51_reseg.777	train
Artur-J-Gvecg-P580047.s52_reseg.778	train
Artur-J-Gvecg-P580047.s52_reseg.779	train
Artur-J-Gvecg-P580047.s53_reseg.780	train
Artur-J-Gvecg-P580047.s54-s55_reseg.781	train
Artur-J-Gvecg-P580047.s56_reseg.782	train
Artur-J-Gvecg-P580047.s57-s60_reseg.783	train
Artur-J-Gvecg-P580047.s60_reseg.784	train
Artur-J-Gvecg-P580047.s61-s62_reseg.785	train
Artur-J-Gvecg-P580047.s63_reseg.786	train
Artur-J-Gvecg-P580047.s64_reseg.787	train
Artur-J-Gvecg-P580047.s65-s75_reseg.788	train
Artur-N-G6116-P611601.s1-s2_reseg.1737	train
Artur-N-G6116-P611601.s3-s5_reseg.1738	train
Artur-N-G6116-P611601.s6-s7_reseg.1739	train
Artur-N-G6116-P611601.s8_reseg.1740	train
Artur-N-G6116-P611601.s9-s11_reseg.1741	train
Artur-N-G6116-P611601.s12-s13_reseg.1742	train
Artur-N-G6116-P611601.s13-s17_reseg.1743	train
Artur-N-G6116-P611601.s18-s22_reseg.1744	train
Artur-N-G6116-P611601.s23-s24_reseg.1745	train
Artur-N-G6116-P611601.s25-s28_reseg.1746	train
Artur-N-G6116-P611601.s29-s30_reseg.1747	train
Artur-N-G6116-P611601.s31_reseg.1748	train
Artur-N-G6116-P611601.s32_reseg.1749	train
Artur-N-G6116-P611601.s33-s35_reseg.1750	train
Artur-N-G6116-P611601.s36-s37_reseg.1751	train
Artur-N-G6116-P611601.s38-s39_reseg.1752	train
Artur-N-G6116-P611601.s40_reseg.1753	train
Artur-N-G6116-P611601.s41-s43_reseg.1754	train
Artur-N-G6116-P611601.s44-s46_reseg.1755	train
Artur-N-G6116-P611601.s47_reseg.1756	train
Artur-N-G6116-P611601.s48_reseg.1757	train
Artur-N-G6116-P611601.s49-s50_reseg.1758	train
Artur-N-G6116-P611601.s51-s54_reseg.1759	train
Artur-N-G6116-P611601.s55-s58_reseg.1760	train
Artur-N-G6116-P611601.s59-s68_reseg.1761	train
Artur-N-G6116-P611601.s69-s70_reseg.1762	train
